6357668,9,0.00
6397708,0,0.00
6397772,1,-26.00
6397836,2,62.50
6397904,3,-36.50
6397936,4,0.00
6397984,5,0.00
6398052,6,-36.00
6398120,7,13.50
6398180,8,26.00
6398212,9,0.00
6438260,0,0.00
6438328,1,-25.00
6438396,2,61.25
6438464,3,-36.25
6438496,4,0.00
6438536,5,0.00
6438604,6,-35.00
6438672,7,13.75
6438740,8,25.00
6438772,9,0.00
6478812,0,0.00
6478876,1,-24.00
6478944,2,60.00
6479012,3,-36.00
6479052,4,0.00
6479092,5,0.00
6479160,6,-34.00
6479228,7,14.00
6479292,8,24.00
6479324,9,0.00
6519368,0,0.00
6519432,1,-23.00
6519496,2,58.75
6519564,3,-35.75
6519596,4,0.00
6519636,5,0.00
6519704,6,-33.00
6519768,7,14.25
6519824,8,23.00
6519856,9,0.00
6559900,0,0.00
6559968,1,-22.00
6560036,2,57.50
6560108,3,-35.50
6560148,4,0.00
6560188,5,0.00
6560256,6,-32.00
6560324,7,14.50
6560388,8,22.00
6560420,9,0.00
6600460,0,0.00
6600528,1,-21.00
6600592,2,56.25
6600660,3,-35.25
6600700,4,0.00
6600740,5,0.00
6600808,6,-31.00
6600876,7,14.75
6600940,8,21.00
6600972,9,0.00
6641016,0,0.00
6641080,1,-20.00
6641148,2,55.00
6641216,3,-35.00
6641256,4,0.00
6641296,5,0.00
6641360,6,-30.00
6641428,7,15.00
6641492,8,20.00
6641524,9,0.00
6681564,0,0.00
6681628,1,-19.00
6681696,2,53.75
6681764,3,-34.75
6681800,4,0.00
6681840,5,0.00
6681904,6,-29.00
6681972,7,15.25
6682036,8,19.00
6682072,9,0.00
6722112,0,0.00
6722184,1,-18.00
6722252,2,52.50
6722324,3,-34.50
6722364,4,0.00
6722400,5,0.00
6722468,6,-28.00
6722536,7,15.50
6722604,8,18.00
6722636,9,0.00
6762680,0,0.00
6762752,1,-17.00
6762820,2,51.25
6762888,3,-34.25
6762928,4,0.00
6762964,5,0.00
6763036,6,-27.00
6763104,7,15.75
6763168,8,17.00
6763200,9,0.00
6803244,0,0.00
6803312,1,-16.00
6803380,2,50.00
6803448,3,-34.00
6803488,4,0.00
6803524,5,0.00
6803596,6,-26.00
6803664,7,16.00
6803728,8,16.00
6803760,9,0.00
6843800,0,0.00
6843868,1,-15.00
6843932,2,48.75
6844000,3,-33.75
6844040,4,0.00
6844080,5,0.00
6844148,6,-25.00
6844212,7,16.25
6844276,8,15.00
6844308,9,0.00
6884348,0,0.00
6884416,1,-14.00
6884484,2,47.50
6884552,3,-33.50
6884592,4,0.00
6884632,5,0.00
6884700,6,-24.00
6884764,7,16.50
6884832,8,14.00
6884868,9,0.00
6924908,0,0.00
6924972,1,-13.00
6925040,2,46.25
6925112,3,-33.25
6925152,4,0.00
6925192,5,0.00
6925260,6,-23.00
6925328,7,16.75
6925392,8,13.00
6925428,9,0.00
6965468,0,0.00
6965532,1,-12.00
6965596,2,45.00
6965668,3,-33.00
6965708,4,0.00
6965748,5,0.00
6965816,6,-22.00
6965884,7,17.00
6965952,8,12.00
6965984,9,0.00
7006024,0,0.00
7006088,1,-11.00
7006164,2,43.75
7006236,3,-32.75
7006268,4,0.00
7006308,5,0.00
7006376,6,-21.00
7006448,7,17.25
7006508,8,11.00
7006540,9,0.00
7046584,0,0.00
7046648,1,-10.00
7046724,2,42.50
7046796,3,-32.50
7046836,4,0.00
7046876,5,0.00
7046940,6,-20.00
7047012,7,17.50
7047076,8,10.00
7047108,9,0.00
7087152,0,0.00
7087216,1,-9.00
7087284,2,41.25
7087352,3,-32.25
7087384,4,0.00
7087416,5,0.00
7087484,6,-19.00
7087556,7,17.75
7087620,8,9.00
7087652,9,0.00
7127692,0,0.00
7127756,1,-8.00
7127816,2,40.00
7127880,3,-32.00
7127912,4,0.00
7127944,5,0.00
7128008,6,-18.00
7128068,7,18.00
7128128,8,8.00
7128160,9,0.00
7168200,0,0.00
7168264,1,-7.00
7168324,2,38.75
7168392,3,-31.75
7168424,4,0.00
7168460,5,0.00
7168520,6,-17.00
7168580,7,18.25
7168648,8,7.00
7168680,9,0.00
7208720,0,0.00
7208784,1,-6.00
7208848,2,37.50
7208916,3,-31.50
7208948,4,0.00
7208984,5,0.00
7209044,6,-16.00
7209112,7,18.50
7209176,8,6.00
7209212,9,0.00
7249256,0,0.00
7249320,1,-5.00
7249380,2,36.25
7249448,3,-31.25
7249480,4,0.00
7249512,5,0.00
7249580,6,-15.00
7249648,7,18.75
7249716,8,5.00
7249748,9,0.00
7289788,0,0.00
7289852,1,-4.00
7289916,2,35.00
7289976,3,-31.00
7290008,4,0.00
7290040,5,0.00
7290100,6,-14.00
7290160,7,19.00
7290220,8,4.00
7290252,9,0.00
7330296,0,0.00
7330364,1,-3.00
7330432,2,33.75
7330508,3,-30.75
7330540,4,0.00
7330572,5,0.00
7330636,6,-13.00
7330704,7,19.25
7330776,8,3.00
7330808,9,0.00
7370848,0,0.00
7370912,1,-2.00
7370988,2,32.50
7371060,3,-30.50
7371092,4,0.00
7371124,5,0.00
7371192,6,-12.00
7371268,7,19.50
7371336,8,2.00
7371368,9,0.00
7411408,0,0.00
7411472,1,-1.00
7411536,2,31.25
7411608,3,-30.25
7411640,4,0.00
7411672,5,0.00
7411740,6,-11.00
7411808,7,19.75
7411876,8,1.00
7411908,9,0.00
7451948,0,0.00
7452012,1,0.00
7452080,2,30.00
7452152,3,-30.00
7452184,4,0.00
7452216,5,0.00
7452284,6,-10.00
7452352,7,20.00
7452412,8,0.00
7452444,9,0.00
7492524,0,-0.50
7492588,1,-1.00
7492652,2,31.25
7492720,3,-30.25
7492784,4,0.50
7492852,5,0.50
7492916,6,-10.25
7492984,7,20.50
7493048,8,-0.50
7493104,9,-0.50
7533168,0,-1.00
7533232,1,-2.00
7533300,2,32.50
7533368,3,-30.50
7533432,4,1.00
7533492,5,1.00
7533556,6,-10.50
7533624,7,21.00
7533688,8,-1.00
7533744,9,-1.00
7573812,0,-1.50
7573868,1,-3.00
7573936,2,33.75
7574000,3,-30.75
7574068,4,1.50
7574124,5,1.50
7574192,6,-10.75
7574260,7,21.50
7574324,8,-1.50
7574380,9,-1.50
7614452,0,-2.00
7614516,1,-4.00
7614588,2,35.00
7614656,3,-31.00
7614720,4,2.00
7614784,5,2.00
7614848,6,-11.00
7614916,7,22.00
7614984,8,-2.00
7615040,9,-2.00
7655108,0,-2.50
7655164,1,-5.00
7655228,2,36.25
7655292,3,-31.25
7655356,4,2.50
7655412,5,2.50
7655480,6,-11.25
7655548,7,22.50
7655612,8,-2.50
7655668,9,-2.50
7695736,0,-3.00
7695804,1,-6.00
7695868,2,37.50
7695932,3,-31.50
7695996,4,3.00
7696060,5,3.00
7696128,6,-11.50
7696196,7,23.00
7696264,8,-3.00
7696320,9,-3.00
7736388,0,-3.50
7736452,1,-7.00
7736520,2,38.75
7736588,3,-31.75
7736652,4,3.50
7736712,5,3.50
7736776,6,-11.75
7736844,7,23.50
7736908,8,-3.50
7736964,9,-3.50
7777040,0,-4.00
7777104,1,-8.00
7777168,2,40.00
7777236,3,-32.00
7777304,4,4.00
7777376,5,4.00
7777432,6,-12.00
7777496,7,24.00
7777564,8,-4.00
7777624,9,-4.00
7817692,0,-4.50
7817756,1,-9.00
7817824,2,41.25
7817888,3,-32.25
7817952,4,4.50
7818008,5,4.50
7818072,6,-12.25
7818136,7,24.50
7818200,8,-4.50
7818256,9,-4.50
7858328,0,-5.00
7858400,1,-10.00
7858468,2,42.50
7858528,3,-32.50
7858588,4,5.00
7858652,5,5.00
7858712,6,-12.50
7858772,7,25.00
7858832,8,-5.00
7858896,9,-5.00
7898964,0,-5.50
7899020,1,-11.00
7899080,2,43.75
7899140,3,-32.75
7899208,4,5.50
7899276,5,5.50
7899336,6,-12.75
7899404,7,25.50
7899476,8,-5.50
7899532,9,-5.50
7939596,0,-6.00
7939660,1,-12.00
7939728,2,45.00
7939796,3,-33.00
7939860,4,6.00
7939924,5,6.00
7939992,6,-13.00
7940060,7,26.00
7940124,8,-6.00
7940184,9,-6.00
7980252,0,-6.50
7980316,1,-13.00
7980372,2,46.25
7980432,3,-33.25
7980496,4,6.50
7980568,5,6.50
7980632,6,-13.25
7980696,7,26.50
7980760,8,-6.50
7980820,9,-6.50
8020892,0,-7.00
8020960,1,-14.00
8021024,2,47.50
8021092,3,-33.50
8021148,4,7.00
8021212,5,7.00
8021280,6,-13.50
8021340,7,27.00
8021396,8,-7.00
8021452,9,-7.00
8061524,0,-7.50
8061580,1,-15.00
8061640,2,48.75
8061700,3,-33.75
8061768,4,7.50
8061832,5,7.50
8061892,6,-13.75
8061956,7,27.50
8062024,8,-7.50
8062080,9,-7.50
8102152,0,-8.00
8102220,1,-16.00
8102280,2,50.00
8102352,3,-34.00
8102412,4,8.00
8102476,5,8.00
8102540,6,-14.00
8102604,7,28.00
8102672,8,-8.00
8102732,9,-8.00
8142800,0,-8.50
8142864,1,-17.00
8142920,2,51.25
8142980,3,-34.25
8143048,4,8.50
8143116,5,8.50
8143176,6,-14.25
8143244,7,28.50
8143312,8,-8.50
8143368,9,-8.50
8183444,0,-9.00
8183512,1,-18.00
8183576,2,52.50
8183636,3,-34.50
8183700,4,9.00
8183768,5,9.00
8183828,6,-14.50
8183888,7,29.00
8183944,8,-9.00
8184000,9,-9.00
8224068,0,-9.50
8224140,1,-19.00
8224200,2,53.75
8224260,3,-34.75
8224316,4,9.50
8224380,5,9.50
8224436,6,-14.75
8224496,7,29.50
8224552,8,-9.50
8224616,9,-9.50
8264684,0,-10.00
8264748,1,-20.00
8264812,2,55.00
8264880,3,-35.00
8264944,4,10.00
8265008,5,10.00
8265076,6,-15.00
8265144,7,30.00
8265208,8,-10.00
8265264,9,-10.00
8305340,0,-10.50
8305408,1,-21.00
8305476,2,56.25
8305544,3,-35.25
8305608,4,10.50
8305672,5,10.50
8305740,6,-15.25
8305800,7,30.50
8305856,8,-10.50
8305912,9,-10.50
8345984,0,-11.00
8346048,1,-22.00
8346116,2,57.50
8346184,3,-35.50
8346252,4,11.00
8346316,5,11.00
8346384,6,-15.50
8346452,7,31.00
8346516,8,-11.00
8346576,9,-11.00
8386640,0,-11.50
8386704,1,-23.00
8386776,2,58.75
8386844,3,-35.75
8386908,4,11.50
8386972,5,11.50
8387040,6,-15.75
8387100,7,31.50
8387164,8,-11.50
8387224,9,-11.50
8427300,0,-12.00
8427364,1,-24.00
8427432,2,60.00
8427500,3,-36.00
8427564,4,12.00
8427628,5,12.00
8427696,6,-16.00
8427764,7,32.00
8427828,8,-12.00
8427888,9,-12.00
8467956,0,-12.50
8468020,1,-25.00
8468084,2,61.25
8468152,3,-36.25
8468216,4,12.50
8468280,5,12.50
8468348,6,-16.25
8468408,7,32.50
8468464,8,-12.50
8468520,9,-12.50
8508592,0,-13.00
8508660,1,-26.00
8508728,2,62.50
8508796,3,-36.50
8508864,4,13.00
8508932,5,13.00
8509000,6,-16.50
8509068,7,33.00
8509136,8,-13.00
8509196,9,-13.00
8549264,0,-13.50
8549332,1,-27.00
8549400,2,63.75
8549468,3,-36.75
8549536,4,13.50
8549600,5,13.50
8549668,6,-16.75
8549728,7,33.50
8549788,8,-13.50
8549856,9,-13.50
8589928,0,-14.00
8589996,1,-28.00
8590064,2,65.00
8590140,3,-37.00
8590204,4,14.00
8590272,5,14.00
8590340,6,-17.00
8590408,7,34.00
8590476,8,-14.00
8590536,9,-14.00
8630604,0,-14.50
8630680,1,-29.00
8630748,2,66.25
8630816,3,-37.25
8630880,4,14.50
8630948,5,14.50
8631008,6,-17.25
8631080,7,34.50
8631144,8,-14.50
8631200,9,-14.50
8671272,0,-15.00
8671340,1,-30.00
8671408,2,67.50
8671476,3,-37.50
8671544,4,15.00
8671612,5,15.00
8671680,6,-17.50
8671748,7,35.00
8671816,8,-15.00
8671876,9,-15.00
8711944,0,-15.50
8712008,1,-31.00
8712076,2,68.75
8712148,3,-37.75
8712216,4,15.50
8712284,5,15.50
8712352,6,-17.75
8712412,7,35.50
8712472,8,-15.50
8712528,9,-15.50
8752596,0,-16.00
8752664,1,-32.00
8752732,2,70.00
8752800,3,-38.00
8752868,4,16.00
8752936,5,16.00
8753004,6,-18.00
8753072,7,36.00
8753140,8,-16.00
8753200,9,-16.00
8793272,0,-16.50
8793336,1,-33.00
8793404,2,71.25
8793472,3,-38.25
8793540,4,16.50
8793596,5,16.50
8793656,6,-18.25
8793724,7,36.50
8793792,8,-16.50
8793848,9,-16.50
8833920,0,-17.00
8833988,1,-34.00
8834064,2,72.50
8834136,3,-38.50
8834204,4,17.00
8834272,5,17.00
8834340,6,-18.50
8834400,7,37.00
8834476,8,-17.00
8834536,9,-17.00
8874612,0,-17.50
8874680,1,-35.00
8874748,2,73.75
8874820,3,-38.75
8874888,4,17.50
8874948,5,17.50
8875016,6,-18.75
8875084,7,37.50
8875152,8,-17.50
8875212,9,-17.50
8915280,0,-18.00
8915348,1,-36.00
8915420,2,75.00
8915488,3,-39.00
8915556,4,18.00
8915624,5,18.00
8915692,6,-19.00
8915760,7,38.00
8915828,8,-18.00
8915888,9,-18.00
8955956,0,-18.50
8956020,1,-37.00
8956088,2,76.25
8956156,3,-39.25
8956216,4,18.50
8956276,5,18.50
8956344,6,-19.25
8956412,7,38.50
8956480,8,-18.50
8956540,9,-18.50
8996608,0,-19.00
8996676,1,-38.00
8996744,2,77.50
8996816,3,-39.50
8996884,4,19.00
8996952,5,19.00
8997020,6,-19.50
8997084,7,39.00
8997144,8,-19.00
8997204,9,-19.00
9037276,0,-19.50
9037344,1,-39.00
9037416,2,78.75
9037492,3,-39.75
9037560,4,19.50
9037620,5,19.50
9037680,6,-19.75
9037748,7,39.50
9037816,8,-19.50
9037880,9,-19.50
9077956,0,-20.00
9078028,1,-40.00
9078100,2,80.00
9078172,3,-40.00
9078240,4,20.00
9078312,5,20.00
9078380,6,-20.00
9078456,7,40.00
9078516,8,-20.00
9078576,9,-20.00
9118624,0,-20.00
9118688,1,-40.50
9118756,2,79.00
9118824,3,-38.50
9118860,4,20.00
9118892,5,20.00
9118924,6,-20.00
9118960,7,40.00
9118992,8,-20.00
9119024,9,-20.00
9159064,0,-20.00
9159128,1,-41.00
9159204,2,78.00
9159268,3,-37.00
9159308,4,20.00
9159340,5,20.00
9159376,6,-20.00
9159416,7,40.00
9159448,8,-20.00
9159476,9,-20.00
9199524,0,-20.00
9199588,1,-41.50
9199656,2,77.00
9199724,3,-35.50
9199764,4,20.00
9199792,5,20.00
9199824,6,-20.00
9199860,7,40.00
9199892,8,-20.00
9199924,9,-20.00
9239968,0,-20.00
9240036,1,-42.00
9240104,2,76.00
9240168,3,-34.00
9240208,4,20.00
9240236,5,20.00
9240276,6,-20.00
9240316,7,40.00
9240348,8,-20.00
9240380,9,-20.00
9280420,0,-20.00
9280492,1,-42.50
9280556,2,75.00
9280624,3,-32.50
9280664,4,20.00
9280696,5,20.00
9280732,6,-20.00
9280764,7,40.00
9280792,8,-20.00
9280824,9,-20.00
9320860,0,-20.00
9320924,1,-43.00
9320988,2,74.00
9321056,3,-31.00
9321096,4,20.00
9321128,5,20.00
9321168,6,-20.00
9321200,7,40.00
9321228,8,-20.00
9321260,9,-20.00
9361300,0,-20.00
9361364,1,-43.50
9361432,2,73.00
9361496,3,-29.50
9361532,4,20.00
9361564,5,20.00
9361596,6,-20.00
9361636,7,40.00
9361672,8,-20.00
9361700,9,-20.00
9401744,0,-20.00
9401808,1,-44.00
9401872,2,72.00
9401936,3,-28.00
9401972,4,20.00
9402004,5,20.00
9402040,6,-20.00
9402068,7,40.00
9402096,8,-20.00
9402128,9,-20.00
9442164,0,-20.00
9442228,1,-44.50
9442296,2,71.00
9442360,3,-26.50
9442396,4,20.00
9442428,5,20.00
9442460,6,-20.00
9442500,7,40.00
9442532,8,-20.00
9442560,9,-20.00
9482604,0,-20.00
9482672,1,-45.00
9482740,2,70.00
9482808,3,-25.00
9482848,4,20.00
9482880,5,20.00
9482920,6,-20.00
9482960,7,40.00
9482988,8,-20.00
9483020,9,-20.00
9523056,0,-20.00
9523124,1,-45.50
9523192,2,69.00
9523256,3,-23.50
9523296,4,20.00
9523328,5,20.00
9523360,6,-20.00
9523400,7,40.00
9523432,8,-20.00
9523460,9,-20.00
9563504,0,-20.00
9563568,1,-46.00
9563636,2,68.00
9563704,3,-22.00
9563744,4,20.00
9563776,5,20.00
9563804,6,-20.00
9563844,7,40.00
9563872,8,-20.00
9563900,9,-20.00
9603936,0,-20.00
9604004,1,-46.50
9604072,2,67.00
9604140,3,-20.50
9604176,4,20.00
9604208,5,20.00
9604248,6,-20.00
9604288,7,40.00
9604320,8,-20.00
9604348,9,-20.00
9644392,0,-20.00
9644460,1,-47.00
9644528,2,66.00
9644592,3,-19.00
9644628,4,20.00
9644660,5,20.00
9644700,6,-20.00
9644736,7,40.00
9644768,8,-20.00
9644800,9,-20.00
9684840,0,-20.00
9684908,1,-47.50
9684976,2,65.00
9685040,3,-17.50
9685080,4,20.00
9685108,5,20.00
9685140,6,-20.00
9685184,7,40.00
9685212,8,-20.00
9685244,9,-20.00
9725284,0,-20.00
9725352,1,-48.00
9725420,2,64.00
9725488,3,-16.00
9725528,4,20.00
9725564,5,20.00
9725604,6,-20.00
9725644,7,40.00
9725676,8,-20.00
9725708,9,-20.00
9765752,0,-20.00
9765816,1,-48.50
9765884,2,63.00
9765956,3,-14.50
9765996,4,20.00
9766028,5,20.00
9766060,6,-20.00
9766100,7,40.00
9766132,8,-20.00
9766164,9,-20.00
9806204,0,-20.00
9806268,1,-49.00
9806336,2,62.00
9806400,3,-13.00
9806436,4,20.00
9806468,5,20.00
9806512,6,-20.00
9806544,7,40.00
9806572,8,-20.00
9806604,9,-20.00
9846644,0,-20.00
9846708,1,-49.50
9846776,2,61.00
9846840,3,-11.50
9846884,4,20.00
9846916,5,20.00
9846956,6,-20.00
9846996,7,40.00
9847028,8,-20.00
9847060,9,-20.00
9887100,0,-20.00
9887168,1,-50.00
9887236,2,60.00
9887300,3,-10.00
9887340,4,20.00
9887372,5,20.00
9887412,6,-20.00
9887460,7,40.00
9887488,8,-20.00
9887520,9,-20.00
9927560,0,-20.00
9927628,1,-50.50
9927692,2,59.00
9927756,3,-8.50
9927788,4,20.00
9927832,5,20.00
9927864,6,-20.00
9927896,7,40.00
9927924,8,-20.00
9927956,9,-20.00
9967996,0,-20.00
9968064,1,-51.00
9968128,2,58.00
9968192,3,-7.00
9968224,4,20.00
9968264,5,20.00
9968296,6,-20.00
9968328,7,40.00
9968356,8,-20.00
9968388,9,-20.00
10008432,0,-20.00
10008500,1,-51.50
10008568,2,57.00
10008632,3,-5.50
10008672,4,20.00
10008704,5,20.00
10008736,6,-20.00
10008776,7,40.00
10008808,8,-20.00
10008836,9,-20.00
10048876,0,-20.00
10048940,1,-52.00
10049004,2,56.00
10049072,3,-4.00
10049112,4,20.00
10049144,5,20.00
10049172,6,-20.00
10049204,7,40.00
10049236,8,-20.00
10049268,9,-20.00
10089308,0,-20.00
10089376,1,-52.50
10089440,2,55.00
10089504,3,-2.50
10089544,4,20.00
10089576,5,20.00
10089608,6,-20.00
10089648,7,40.00
10089680,8,-20.00
10089708,9,-20.00
10129748,0,-20.00
10129820,1,-53.00
10129888,2,54.00
10129956,3,-1.00
10129996,4,20.00
10130028,5,20.00
10130060,6,-20.00
10130096,7,40.00
10130128,8,-20.00
10130160,9,-20.00
10170204,0,-20.00
10170272,1,-53.50
10170340,2,53.00
10170404,3,0.50
10170444,4,20.00
10170476,5,20.00
10170508,6,-20.00
10170548,7,40.00
10170580,8,-20.00
10170612,9,-20.00
10210652,0,-20.00
10210720,1,-54.00
10210788,2,52.00
10210856,3,2.00
10210896,4,20.00
10210928,5,20.00
10210960,6,-20.00
10210992,7,40.00
10211024,8,-20.00
10211052,9,-20.00
10251096,0,-20.00
10251168,1,-54.50
10251236,2,51.00
10251300,3,3.50
10251336,4,20.00
10251368,5,20.00
10251396,6,-20.00
10251428,7,40.00
10251456,8,-20.00
10251488,9,-20.00
10291532,0,-20.00
10291600,1,-55.00
10291668,2,50.00
10291732,3,5.00
10291772,4,20.00
10291812,5,20.00
10291844,6,-20.00
10291876,7,40.00
10291908,8,-20.00
10291940,9,-20.00
10331980,0,-20.00
10332048,1,-55.50
10332116,2,49.00
10332180,3,6.50
10332220,4,20.00
10332252,5,20.00
10332284,6,-20.00
10332316,7,40.00
10332348,8,-20.00
10332380,9,-20.00
10372420,0,-20.00
10372488,1,-56.00
10372544,2,48.00
10372612,3,8.00
10372652,4,20.00
10372684,5,20.00
10372716,6,-20.00
10372748,7,40.00
10372780,8,-20.00
10372812,9,-20.00
10412852,0,-20.00
10412920,1,-56.50
10412988,2,47.00
10413060,3,9.50
10413096,4,20.00
10413128,5,20.00
10413160,6,-20.00
10413200,7,40.00
10413232,8,-20.00
10413264,9,-20.00
10453308,0,-20.00
10453376,1,-57.00
10453444,2,46.00
10453508,3,11.00
10453540,4,20.00
10453580,5,20.00
10453616,6,-20.00
10453648,7,40.00
10453680,8,-20.00
10453712,9,-20.00
10493752,0,-20.00
10493820,1,-57.50
10493888,2,45.00
10493956,3,12.50
10493988,4,20.00
10494028,5,20.00
10494068,6,-20.00
10494100,7,40.00
10494132,8,-20.00
10494164,9,-20.00
10534208,0,-20.00
10534276,1,-58.00
10534344,2,44.00
10534412,3,14.00
10534444,4,20.00
10534484,5,20.00
10534524,6,-20.00
10534556,7,40.00
10534588,8,-20.00
10534620,9,-20.00
10574664,0,-20.00
10574732,1,-58.50
10574800,2,43.00
10574868,3,15.50
10574900,4,20.00
10574940,5,20.00
10574980,6,-20.00
10575012,7,40.00
10575044,8,-20.00
10575076,9,-20.00
10615116,0,-20.00
10615184,1,-59.00
10615260,2,42.00
10615324,3,17.00
10615356,4,20.00
10615396,5,20.00
10615436,6,-20.00
10615468,7,40.00
10615500,8,-20.00
10615532,9,-20.00
10655572,0,-20.00
10655644,1,-59.50
10655712,2,41.00
10655780,3,18.50
10655812,4,20.00
10655860,5,20.00
10655900,6,-20.00
10655932,7,40.00
10655964,8,-20.00
10655996,9,-20.00
10696036,0,-20.00
10696108,1,-60.00
10696176,2,40.00
10696244,3,20.00
10696276,4,20.00
10696316,5,20.00
10696356,6,-20.00
10696388,7,40.00
10696420,8,-20.00
10696452,9,-20.00
10736524,0,-19.50
10736592,1,-59.75
10736660,2,39.25
10736720,3,20.50
10736792,4,19.50
10736860,5,19.50
10736924,6,-20.50
10736988,7,41.00
10737044,8,-20.50
10737100,9,-19.50
10777168,0,-19.00
10777236,1,-59.50
10777304,2,38.50
10777372,3,21.00
10777436,4,19.00
10777496,5,19.00
10777560,6,-21.00
10777632,7,42.00
10777688,8,-21.00
10777748,9,-19.00
10817816,0,-18.50
10817884,1,-59.25
10817952,2,37.75
10818012,3,21.50
10818076,4,18.50
10818144,5,18.50
10818208,6,-21.50
10818272,7,43.00
10818332,8,-21.50
10818388,9,-18.50
10858452,0,-18.00
10858516,1,-59.00
10858576,2,37.00
10858640,3,22.00
10858704,4,18.00
10858768,5,18.00
10858832,6,-22.00
10858888,7,44.00
10858948,8,-22.00
10859008,9,-18.00
10899076,0,-17.50
10899148,1,-58.75
10899216,2,36.25
10899272,3,22.50
10899340,4,17.50
10899408,5,17.50
10899472,6,-22.50
10899536,7,45.00
10899596,8,-22.50
10899656,9,-17.50
10939720,0,-17.00
10939788,1,-58.50
10939856,2,35.50
10939912,3,23.00
10939980,4,17.00
10940040,5,17.00
10940108,6,-23.00
10940176,7,46.00
10940236,8,-23.00
10940292,9,-17.00
10980364,0,-16.50
10980432,1,-58.25
10980500,2,34.75
10980560,3,23.50
10980624,4,16.50
10980692,5,16.50
10980756,6,-23.50
10980824,7,47.00
10980880,8,-23.50
10980940,9,-16.50
11021012,0,-16.00
11021080,1,-58.00
11021148,2,34.00
11021220,3,24.00
11021284,4,16.00
11021352,5,16.00
11021416,6,-24.00
11021472,7,48.00
11021532,8,-24.00
11021588,9,-16.00
11061652,0,-15.50
11061720,1,-57.75
11061788,2,33.25
11061848,3,24.50
11061912,4,15.50
11061980,5,15.50
11062044,6,-24.50
11062116,7,49.00
11062180,8,-24.50
11062240,9,-15.50
11102312,0,-15.00
11102380,1,-57.50
11102456,2,32.50
11102524,3,25.00
11102592,4,15.00
11102648,5,15.00
11102716,6,-25.00
11102780,7,50.00
11102840,8,-25.00
11102904,9,-15.00
11142972,0,-14.50
11143040,1,-57.25
11143108,2,31.75
11143168,3,25.50
11143236,4,14.50
11143300,5,14.50
11143368,6,-25.50
11143436,7,51.00
11143496,8,-25.50
11143556,9,-14.50
11183620,0,-14.00
11183688,1,-57.00
11183744,2,31.00
11183812,3,26.00
11183880,4,14.00
11183944,5,14.00
11184012,6,-26.00
11184072,7,52.00
11184132,8,-26.00
11184188,9,-14.00
11224256,0,-13.50
11224328,1,-56.75
11224396,2,30.25
11224456,3,26.50
11224528,4,13.50
11224592,5,13.50
11224660,6,-26.50
11224724,7,53.00
11224784,8,-26.50
11224840,9,-13.50
11264908,0,-13.00
11264976,1,-56.50
11265044,2,29.50
11265108,3,27.00
11265172,4,13.00
11265236,5,13.00
11265304,6,-27.00
11265368,7,54.00
11265428,8,-27.00
11265484,9,-13.00
11305548,0,-12.50
11305616,1,-56.25
11305680,2,28.75
11305744,3,27.50
11305812,4,12.50
11305868,5,12.50
11305936,6,-27.50
11306004,7,55.00
11306064,8,-27.50
11306120,9,-12.50
11346188,0,-12.00
11346260,1,-56.00
11346320,2,28.00
11346388,3,28.00
11346456,4,12.00
11346524,5,12.00
11346596,6,-28.00
11346656,7,56.00
11346712,8,-28.00
11346772,9,-12.00
11386844,0,-11.50
11386920,1,-55.75
11386984,2,27.25
11387044,3,28.50
11387108,4,11.50
11387176,5,11.50
11387244,6,-28.50
11387312,7,57.00
11387372,8,-28.50
11387428,9,-11.50
11427496,0,-11.00
11427568,1,-55.50
11427632,2,26.50
11427688,3,29.00
11427756,4,11.00
11427816,5,11.00
11427884,6,-29.00
11427952,7,58.00
11428012,8,-29.00
11428068,9,-11.00
11468144,0,-10.50
11468212,1,-55.25
11468276,2,25.75
11468336,3,29.50
11468400,4,10.50
11468464,5,10.50
11468524,6,-29.50
11468592,7,59.00
11468652,8,-29.50
11468708,9,-10.50
11508776,0,-10.00
11508844,1,-55.00
11508912,2,25.00
11508984,3,30.00
11509052,4,10.00
11509116,5,10.00
11509184,6,-30.00
11509244,7,60.00
11509304,8,-30.00
11509360,9,-10.00
11549424,0,-9.50
11549484,1,-54.75
11549552,2,24.25
11549620,3,30.50
11549680,4,9.50
11549736,5,9.50
11549796,6,-30.50
11549864,7,61.00
11549924,8,-30.50
11549984,9,-9.50
11590052,0,-9.00
11590120,1,-54.50
11590188,2,23.50
11590256,3,31.00
11590320,4,9.00
11590384,5,9.00
11590460,6,-31.00
11590524,7,62.00
11590584,8,-31.00
11590640,9,-9.00
11630716,0,-8.50
11630776,1,-54.25
11630844,2,22.75
11630908,3,31.50
11630964,4,8.50
11631024,5,8.50
11631092,6,-31.50
11631168,7,63.00
11631228,8,-31.50
11631284,9,-8.50
11671356,0,-8.00
11671424,1,-54.00
11671492,2,22.00
11671556,3,32.00
11671620,4,8.00
11671688,5,8.00
11671752,6,-32.00
11671820,7,64.00
11671880,8,-32.00
11671936,9,-8.00
11712008,0,-7.50
11712072,1,-53.75
11712140,2,21.25
11712208,3,32.50
11712268,4,7.50
11712328,5,7.50
11712388,6,-32.50
11712456,7,65.00
11712516,8,-32.50
11712572,9,-7.50
11752640,0,-7.00
11752700,1,-53.50
11752768,2,20.50
11752836,3,33.00
11752896,4,7.00
11752952,5,7.00
11753012,6,-33.00
11753080,7,66.00
11753140,8,-33.00
11753200,9,-7.00
11793268,0,-6.50
